business_bin,application_type,application_date,year,qtr_from,qtr_to,amount,discount,surcharge,interest,total,issued_date,valid_until,or_no,or_date,permit_no,business_plate_number,mode_of_payment
0403424-2024-0009573,R,01/30/2025,2025,1,4,12798,0,0,0,12798,01/30/2025,12/31/2025,2371922,01/30/2025,,8688,MANUAL
0403424-2024-0009574,R,01/30/2025,2025,1,4,4428,0,0,0,4428,01/30/2025,12/31/2025,2371987,01/30/2025,,8689,MANUAL
0403424-2024-0009575,R,01/28/2025,2025,1,4,3648.5,0,0,0,3648.5,02/25/2025,12/31/2025,2389845,02/06/2025,,8690,MANUAL
0403424-2024-0009577,R,01/25/2025,2025,1,4,3952,0,0,0,3952,01/23/2025,12/31/2025,9977020,01/22/2025,,8692,MANUAL
0403424-2024-0009578,R,01/22/2025,2025,1,4,23120,0,0,0,23120,01/23/2025,12/31/2025,9964136,01/23/2025,,8693,MANUAL
0403424-2024-0009580,R,02/03/2025,2025,1,4,5148,0,0,0,5148,02/03/2025,12/31/2025,2387487,02/03/2025,,8695,MANUAL
0403424-2025-0009581,N,01/30/2025,2025,1,4,4613,0,0,0,4613,02/13/2025,12/31/2025,2389915,02/13/2025,,8696,MANUAL
0403424-2024-0009582,R,01/17/2025,2025,1,4,5803,0,0,0,5803,01/21/2025,12/31/2025,9963922,01/21/2025,,8698,MANUAL
0403424-2024-0009584,R,02/28/2025,2025,1,4,21321.13,0,0,0,21321.13,03/03/2025,12/31/2025,2410991,02/28/2025,,8701,MANUAL
0403424-2024-0009585,R,01/27/2025,2025,1,4,5388,0,0,0,5388,01/31/2025,12/31/2025,9978814,01/31/2025,,8702,MANUAL
0403424-2024-0009586,R,01/30/2025,2025,1,4,3198,0,0,0,3198,02/12/2025,12/31/2025,2389901,02/12/2025,,8703,MANUAL
0403424-2024-0009587,R,01/20/2025,2025,1,4,23198.92,0,0,0,23198.92,01/20/2025,12/31/2025,9963898,01/20/2025,,8704,MANUAL
0403424-2024-0009588,R,02/06/2025,2025,1,4,3788,0,0,0,3788,02/25/2025,12/31/2025,2389847,02/06/2025,,8705,MANUAL
0403424-2024-0009589,R,02/13/2025,2025,1,4,3293,0,0,0,3293,02/06/2025,12/31/2025,2389849,02/06/2025,,8706,MANUAL
0403424-2024-0009590,R,02/06/2025,2025,1,4,3788,0,0,0,3788,02/06/2025,12/31/2025,2389846,02/06/2025,,8707,MANUAL
0403424-2024-0009591,R,01/24/2025,2025,1,4,2922.75,0,0,0,2922.75,02/06/2025,12/31/2025,2389852,02/06/2025,,8708,MANUAL
0403424-2024-0009592,R,01/24/2025,2025,1,4,3375.5,0,0,0,3375.5,02/06/2025,12/31/2025,2389853,02/06/2025,,8709,MANUAL
0403424-2024-0009593,R,01/25/2025,2025,1,4,3673,0,0,0,3673,02/25/2025,12/31/2025,2389848,02/06/2025,,8710,MANUAL
0403424-2024-0009594,R,02/06/2025,2025,1,4,3641,0,0,0,3641,02/06/2025,12/31/2025,2389856,02/06/2025,,8711,MANUAL
0403424-2024-0009595,R,01/25/2025,2025,1,4,3375.5,0,0,0,3375.5,02/25/2025,12/31/2025,2389850,02/06/2025,,8712,MANUAL
0403424-2024-0009596,R,01/20/2025,2025,1,4,3426,0,0,0,3426,02/06/2025,12/31/2025,2389851,02/06/2025,,8713,MANUAL
0403424-2024-0009597,R,01/11/2025,2025,1,4,3756,0,0,0,3756,02/06/2025,12/31/2025,2389855,02/06/2025,,8714,MANUAL
0403424-2024-0009598,R,01/22/2025,2025,1,4,3756,0,0,0,3756,02/06/2025,12/31/2025,2389854,02/06/2025,,8715,MANUAL
0403424-2024-0009600,R,01/20/2025,2025,1,4,6708,0,0,0,6708,01/20/2025,12/31/2025,9963155,01/20/2025,,8717,MANUAL
0403424-2024-0009601,R,02/03/2025,2025,1,4,1938,0,0,0,1938,02/05/2025,12/31/2025,2387490,02/03/2025,,8718,MANUAL
0403424-2024-0009602,R,01/27/2025,2025,1,4,572730.37,0,0,0,572730.37,01/22/2025,12/31/2025,9963659,01/17/2025,,8719,MANUAL
0403424-2024-0009604,R,01/04/2025,2025,1,4,3656,0,0,0,3656,01/04/2025,12/31/2025,5812557,01/03/2025,,8722,MANUAL
0403424-2025-0009606,N,01/04/2025,2025,1,4,42848,0,0,0,42848,01/24/2025,12/31/2025,9977130,01/23/2025,,8724,MANUAL
0403424-2024-0009607,R,01/22/2025,2025,1,4,3273,0,0,0,3273,02/03/2025,12/31/2025,2389685,01/31/2025,,8725,MANUAL
0403424-2025-0009609,N,01/11/2025,2025,1,4,2478,0,0,0,2478,01/16/2025,12/31/2025,9944544,01/16/2025,,8728,MANUAL
0403424-2024-0009610,R,01/25/2025,2025,1,4,3348,0,0,0,3348,01/11/2025,12/31/2025,9946750,01/08/2025,,8730,MANUAL
0403424-2024-0009612,R,01/30/2025,2025,1,4,3668,0,0,0,3668,02/17/2025,12/31/2025,2389947,02/17/2025,,8732,MANUAL
0403424-2024-0009614,R,01/27/2025,2025,1,4,3794.75,0,0,0,3794.75,01/07/2025,12/31/2025,5812799,01/07/2025,,8735,MANUAL
0403424-2024-0009617,R,01/28/2025,2025,1,4,6313,0,0,0,6313,01/10/2025,12/31/2025,9946853,01/10/2025,,8739,MANUAL
0403424-2025-0009618,N,01/27/2025,2025,1,4,5996,0,0,0,5996,01/20/2025,12/31/2025,9963204,01/20/2025,,8740,MANUAL
0403424-2024-0009619,R,01/27/2025,2025,1,4,4835.5,0,0,0,4835.5,03/28/2025,12/31/2025,2447991,03/28/2025,,8742,MANUAL
0403424-2024-0009621,R,01/27/2025,2025,1,4,4378,0,0,0,4378,01/27/2025,12/31/2025,2379377,01/27/2025,,8744,MANUAL
0403424-2024-0009622,R,01/16/2025,2025,1,4,2961.31,0,0,0,2961.31,02/28/2025,12/31/2025,2390062,02/28/2025,,8745,MANUAL
0403424-2024-0009623,R,01/28/2025,2025,1,4,10548,0,0,0,10548,01/09/2025,12/31/2025,5813006,01/09/2025,,8747,MANUAL
0403424-2024-0009624,R,01/10/2025,2025,1,4,19798,0,0,0,19798,01/10/2025,12/31/2025,9663343,01/10/2025,,8748,MANUAL
0403424-2024-0009625,R,01/04/2025,2025,1,4,4610,0,0,0,4610,02/17/2025,12/31/2025,2389948,02/17/2025,,8749,MANUAL
0403424-2024-0009627,R,01/25/2025,2025,1,4,28410,0,0,0,28410,01/23/2025,12/31/2025,9977122,01/23/2025,,8751,MANUAL
0403424-2025-0009628,N,01/08/2025,2025,1,4,3928,0,0,0,3928,01/22/2025,12/31/2025,9939547,01/22/2025,,8752,MANUAL
0403424-2025-0009629,N,01/22/2025,2025,1,4,3868,0,0,0,3868,01/22/2025,12/31/2025,9939548,01/22/2025,,8753,MANUAL
0403424-2024-0009630,R,01/28/2025,2025,1,4,3798,0,0,0,3798,01/23/2025,12/31/2025,9979423,01/23/2025,,8754,MANUAL
0403424-2024-0009631,R,01/31/2025,2025,1,4,206012.62,0,0,0,206012.62,01/22/2025,12/31/2025,9976996,01/22/2025,,8755,MANUAL
0403424-2024-0009633,R,01/22/2025,2025,1,4,32148.02,0,0,0,32148.02,01/24/2025,12/31/2025,9979512,01/23/2025,,8757,MANUAL
0403424-2025-0009634,N,04/03/2025,2025,1,4,2328,0,0,0,2328,04/03/2025,12/31/2025,2372578,04/03/2025,,8759,MANUAL
0403424-2024-0009636,R,01/18/2025,2025,1,4,22081.89,0,0,0,22081.89,02/07/2025,12/31/2025,9966267,01/17/2025,,8761,MANUAL
0403424-2024-0009637,R,01/17/2025,2025,1,4,41414.86,0,0,0,41414.86,01/27/2025,12/31/2025,2379384,01/27/2025,,8763,MANUAL
0403424-2024-0009639,R,01/24/2025,2025,1,4,9793,0,0,0,9793,01/23/2025,12/31/2025,9939516,01/20/2025,,8765,MANUAL
0403424-2024-0009640,R,01/30/2025,2025,1,1,158327.46,0,0,0,158327.46,01/20/2025,12/31/2025,9962472,01/17/2025,,8766,MANUAL
0403424-2024-0009640,R,01/30/2025,2025,2,2,59464.23,0,0,0,59464.23,01/20/2025,12/31/2025,1396871,04/10/2025,,8766,MANUAL
0403424-2024-0009641,R,01/21/2025,2025,1,4,4528,0,0,0,4528,01/22/2025,12/31/2025,9963974,01/21/2025,,8767,MANUAL
0403424-2024-0009642,R,01/27/2025,2025,1,1,117026.16,0,0,0,117026.16,01/20/2025,12/31/2025,9962470,01/17/2025,,8768,MANUAL
0403424-2024-0009642,R,01/27/2025,2025,2,2,39913.58,0,0,0,39913.58,01/20/2025,12/31/2025,1396862,04/10/2025,,8768,MANUAL
0403424-2024-0009643,R,01/30/2025,2025,1,1,105126.94,0,0,0,105126.94,01/20/2025,12/31/2025,9962468,01/17/2025,,8769,MANUAL
0403424-2024-0009643,R,01/30/2025,2025,2,2,32464.03,0,0,0,32464.03,01/20/2025,12/31/2025,1396869,04/10/2025,,8769,MANUAL
0403424-2025-0009644,N,02/25/2025,2025,1,4,11188,0,0,0,11188,02/01/2025,12/31/2025,2400608,02/11/2025,,8770,MANUAL
0403424-2025-0009645,N,01/27/2025,2025,1,4,3596,0,0,0,3596,01/20/2025,12/31/2025,9963788,01/18/2025,,8771,MANUAL
0403424-2025-0009646,N,01/17/2025,2025,1,4,2878,0,0,0,2878,01/22/2025,12/31/2025,5457802,01/17/2025,,8772,MANUAL
0403424-2024-0009647,R,01/23/2025,2025,1,4,4178,0,0,0,4178,01/16/2025,12/31/2025,9962458,01/16/2025,,8773,MANUAL
0403424-2024-0009648,R,03/06/2025,2025,1,4,7158,0,0,0,7158,02/04/2025,12/31/2025,2379720,01/31/2025,,8774,MANUAL
0403424-2025-0009650,N,01/30/2025,2025,1,4,76984,0,0,0,76984,01/17/2025,12/31/2025,5454738,01/17/2025,,8776,MANUAL
0403424-2024-0009651,R,01/14/2025,2025,1,4,9798,0,0,0,9798,01/18/2025,12/31/2025,9962711,01/17/2025,,8777,MANUAL
0403424-2024-0009652,R,01/23/2025,2025,1,4,31228,0,0,0,31228,01/10/2025,12/31/2025,9946103,01/09/2025,,8778,MANUAL
0403424-2024-0009653,R,01/28/2025,2025,1,4,8736,0,0,0,8736,01/04/2025,12/31/2025,4864861,01/03/2025,,8779,MANUAL
0403424-2024-0009654,R,01/22/2025,2025,1,4,4673,0,0,0,4673,01/07/2025,12/31/2025,9945068,01/07/2025,,8780,MANUAL
0403424-2024-0009655,R,01/28/2025,2025,1,4,2748,0,0,0,2748,01/17/2025,12/31/2025,9962496,01/17/2025,,8781,MANUAL
0403424-2024-0009657,R,01/24/2025,2025,1,4,11279.2,0,0,0,11279.2,01/23/2025,12/31/2025,9976705,01/21/2025,,8783,MANUAL
0403424-2024-0009658,R,01/04/2025,2025,1,4,12259,0,0,0,12259,01/21/2025,12/31/2025,9976706,01/21/2025,,8784,MANUAL
0403424-2024-0009659,R,06/03/2025,2025,1,4,19850,0,0,0,19850,06/03/2025,12/31/2025,3602116,06/03/2025,,8785,MANUAL
0403424-2024-0009660,R,01/25/2025,2025,1,4,8541,0,0,0,8541,01/17/2025,12/31/2025,5454740,01/17/2025,,8786,MANUAL
0403424-2024-0009661,R,01/10/2025,2025,1,4,5626,0,0,0,5626,04/22/2025,12/31/2025,2448090,04/22/2025,,8787,MANUAL
0403424-2025-0009662,N,01/31/2025,2025,1,4,9378,0,0,0,9378,02/07/2025,12/31/2025,9962712,01/17/2025,,8788,MANUAL
0403424-2025-0009663,N,01/24/2025,2025,1,4,2273,0,0,0,2273,01/18/2025,12/31/2025,9963752,01/18/2025,,8789,MANUAL
0403424-2025-0009664,N,01/20/2025,2025,1,4,3198,0,0,0,3198,01/21/2025,12/31/2025,9963829,01/20/2025,,8790,MANUAL
0403424-2024-0009669,R,03/03/2025,2025,1,4,2493,0,0,0,2493,02/14/2025,12/31/2025,2410713,02/14/2025,,8795,MANUAL
0403424-2024-0009670,R,01/17/2025,2025,1,4,3736,0,0,0,3736,01/18/2025,12/31/2025,5454742,01/17/2025,,8796,MANUAL
0403424-2024-0009672,R,01/31/2025,2025,1,4,42185.93,0,0,0,42185.93,01/17/2025,12/31/2025,9944690,01/17/2025,,8798,MANUAL
0403424-2024-0009674,R,01/31/2025,2025,1,4,3298,0,0,0,3298,01/07/2025,12/31/2025,5812800,01/07/2025,,8800,MANUAL
0403424-2024-0009675,R,01/27/2025,2025,1,1,9125,0,0,0,9125,02/17/2025,12/31/2025,2371950,01/30/2025,,8801,MANUAL
0403424-2024-0009675,R,01/27/2025,2025,2,2,1102.5,0,0,0,1102.5,02/28/2025,12/31/2025,2372513,03/28/2025,,8801,MANUAL
0403424-2024-0009676,R,01/20/2025,2025,1,1,36087.27,0,0,0,36087.27,07/28/2025,12/31/2025,9944381,01/11/2025,,8802,MANUAL
0403424-2024-0009676,R,01/20/2025,2025,2,2,10944.45,0,0,0,10944.45,07/28/2025,12/31/2025,2372541,03/28/2025,,8802,MANUAL
0403424-2024-0009677,R,01/30/2025,2025,1,1,6804.2,0,0,0,6804.2,07/17/2025,12/31/2025,2371948,01/30/2025,,8803,MANUAL
0403424-2024-0009677,R,01/30/2025,2025,2,2,592.1,0,0,0,592.1,07/17/2025,12/31/2025,2372514,03/28/2025,,8803,MANUAL
0403424-2024-0009678,R,01/31/2025,2025,1,1,40000.77,0,0,0,40000.77,07/28/2025,12/31/2025,9944586,01/14/2025,,8804,MANUAL
0403424-2024-0009678,R,01/31/2025,2025,2,2,11937.32,0,0,0,11937.32,07/28/2025,12/31/2025,2372542,03/28/2025,,8804,MANUAL
0403424-2024-0009680,R,01/16/2025,2025,1,4,4150.5,0,0,0,4150.5,02/03/2025,12/31/2025,9979617,01/24/2025,,8806,MANUAL
0403424-2024-0009682,R,01/08/2025,2025,1,4,3805.5,0,0,0,3805.5,01/22/2025,12/31/2025,9979361,01/22/2025,,8808,MANUAL
0403424-2025-0009683,N,01/08/2025,2025,1,4,2753,0,0,0,2753,01/18/2025,12/31/2025,9963809,01/18/2025,,8809,MANUAL
0403424-2025-0009684,N,01/31/2025,2025,1,4,5278,0,0,0,5278,02/12/2025,12/31/2025,9966321,01/18/2025,,8810,MANUAL
0403424-2024-0009686,R,01/27/2025,2025,1,4,6248,0,0,0,6248,01/27/2025,12/31/2025,2369735,01/27/2025,,8812,MANUAL
0403424-2024-0009688,R,01/30/2025,2025,1,4,10668,0,0,0,10668,01/30/2025,12/31/2025,2387117,01/30/2025,,8814,MANUAL
0403424-2024-0009689,R,04/10/2025,2025,1,4,4833,0,0,0,4833,01/23/2025,12/31/2025,9939480,01/18/2025,,8815,MANUAL
0403424-2024-0009690,R,02/26/2025,2025,1,4,5103,0,0,0,5103,06/03/2025,12/31/2025,2389683,01/31/2025,,8816,MANUAL
0403424-2024-0009692,R,01/31/2025,2025,1,1,110228.26,0,0,0,110228.26,01/20/2025,12/31/2025,9962464,01/17/2025,,8818,MANUAL
0403424-2024-0009692,R,01/31/2025,2025,2,2,35714.63,0,0,0,35714.63,01/20/2025,12/31/2025,1396872,04/10/2025,,8818,MANUAL
0403424-2024-0009692,R,01/31/2025,2025,3,3,0,0,0,0,0,01/20/2025,12/31/2025,3602372,07/09/2025,,8818,MANUAL
0403424-2024-0009693,R,01/17/2025,2025,1,4,29596.6,0,0,0,29596.6,01/21/2025,12/31/2025,9979224,01/21/2025,,8819,MANUAL
0403424-2025-0009695,N,01/31/2025,2025,1,4,2728,0,0,0,2728,01/25/2025,12/31/2025,9966325,01/18/2025,,8821,MANUAL
0403424-2025-0009696,N,01/20/2025,2025,1,4,6458,0,0,0,6458,01/21/2025,12/31/2025,9979223,01/21/2025,,8822,MANUAL
0403424-2024-0009697,R,01/13/2025,2025,1,4,8798,0,0,0,8798,01/14/2025,12/31/2025,9965963,01/13/2025,,8823,MANUAL
0403424-2024-0009699,R,01/27/2025,2025,1,4,62282.25,0,0,0,62282.25,03/10/2025,12/31/2025,9944658,01/17/2025,,8825,MANUAL
0403424-2024-0009701,R,02/21/2025,2025,1,4,14638,0,0,0,14638,01/11/2025,12/31/2025,9946986,01/11/2025,,8827,MANUAL
0403424-2025-0009705,N,01/08/2025,2025,1,4,2628,0,0,0,2628,04/03/2025,12/31/2025,1396022,04/03/2025,,8831,MANUAL
0403424-2024-0009706,R,01/02/2025,2025,1,4,27752,0,0,0,27752,01/04/2025,12/31/2025,4864806,01/02/2025,,8832,MANUAL
0403424-2024-0009710,R,01/24/2025,2025,1,4,10288,0,0,0,10288,01/30/2025,12/31/2025,2373897,01/30/2025,,8836,MANUAL
0403424-2024-0009711,R,01/30/2025,2025,1,4,2718,0,0,0,2718,01/24/2025,12/31/2025,5813890,01/04/2025,,8837,MANUAL
0403424-2024-0009712,R,01/31/2025,2025,1,4,3048,0,0,0,3048,01/20/2025,12/31/2025,9963196,01/20/2025,,8838,MANUAL
0403424-2024-0009713,R,01/08/2025,2025,1,4,3166,0,0,0,3166,01/04/2025,12/31/2025,4864821,01/02/2025,,8839,MANUAL
0403424-2024-0009714,R,01/31/2025,2025,1,4,8154.82,0,0,0,8154.82,03/17/2025,12/31/2025,1383014,03/17/2025,,8840,MANUAL
0403424-2025-0009715,N,01/31/2025,2025,1,4,2848,0,0,0,2848,04/04/2025,12/31/2025,1396031,04/04/2025,,8841,MANUAL
0403424-2024-0009717,R,01/28/2025,2025,1,4,3398,0,0,0,3398,01/30/2025,12/31/2025,2371878,01/28/2025,,8843,MANUAL
0403424-2024-0009720,R,01/30/2025,2025,1,4,9931,0,0,0,9931,01/07/2025,12/31/2025,9946589,01/07/2025,,8846,MANUAL
0403424-2024-0009721,R,01/02/2025,2025,1,4,6316,0,0,0,6316,01/04/2025,12/31/2025,4864831,01/02/2025,,8847,MANUAL
0403424-2024-0009722,R,01/30/2025,2025,1,4,11235.73,0,0,0,11235.73,01/06/2025,12/31/2025,4864979,01/06/2025,,8848,MANUAL
0403424-2024-0009723,R,01/23/2025,2025,1,4,10938.44,0,0,0,10938.44,01/04/2025,12/31/2025,5457418,01/02/2025,,8849,MANUAL
0403424-2024-0009724,R,01/31/2025,2025,1,4,5322.8,0,0,0,5322.8,02/03/2025,12/31/2025,2372080,01/31/2025,,8850,MANUAL
0403424-2024-0009725,R,01/31/2025,2025,1,4,6908,0,0,0,6908,01/08/2025,12/31/2025,5812901,01/08/2025,,8851,MANUAL
0403424-2024-0009726,R,01/23/2025,2025,1,4,3518,0,0,0,3518,01/04/2025,12/31/2025,4864843,01/02/2025,,8852,MANUAL
0403424-2025-0009727,N,01/17/2025,2025,1,4,2578,0,0,0,2578,03/27/2025,12/31/2025,2372469,03/27/2025,,8853,MANUAL
0403424-2024-0009728,R,01/25/2025,2025,1,4,2048,0,0,0,2048,01/27/2025,12/31/2025,2369730,01/27/2025,,8854,MANUAL
0403424-2024-0009729,R,01/21/2025,2025,1,4,4979,0,0,0,4979,01/04/2025,12/31/2025,5454702,01/02/2025,,8855,MANUAL
0403424-2024-0009730,R,01/28/2025,2025,1,1,15663.5,0,0,0,15663.5,04/29/2025,12/31/2025,2387449,01/31/2025,,8856,MANUAL
0403424-2024-0009732,R,01/28/2025,2025,1,4,3696,0,0,0,3696,01/09/2025,12/31/2025,5812917,01/08/2025,,8858,MANUAL
0403424-2024-0009734,R,01/30/2025,2025,1,4,3568,0,0,0,3568,01/04/2025,12/31/2025,5457637,01/02/2025,,8860,MANUAL
0403424-2024-0009735,R,01/25/2025,2025,1,4,2338,0,0,0,2338,01/07/2025,12/31/2025,9946628,01/07/2025,,8861,MANUAL
0403424-2024-0009736,R,01/27/2025,2025,1,4,3523,0,0,0,3523,01/07/2025,12/31/2025,9946627,01/07/2025,,8862,MANUAL
0403424-2024-0009737,R,01/13/2025,2025,1,4,3798,0,0,0,3798,01/13/2025,12/31/2025,9946490,01/13/2025,,8863,MANUAL
0403424-2024-0009738,R,01/14/2025,2025,1,4,2798,0,0,0,2798,01/21/2025,12/31/2025,9966338,01/18/2025,,8864,MANUAL
0403424-2024-0009739,R,01/11/2025,2025,1,4,11128,0,0,0,11128,01/11/2025,12/31/2025,9963346,01/11/2025,,8865,MANUAL
0403424-2024-0009741,R,01/10/2025,2025,1,4,22448,0,0,0,22448,01/10/2025,12/31/2025,9946417,01/10/2025,,8867,MANUAL
0403424-2024-0009742,R,01/16/2025,2025,1,4,11598,0,0,0,11598,02/13/2025,12/31/2025,2389913,02/13/2025,,8868,MANUAL
0403424-2024-0009743,R,01/30/2025,2025,1,4,11948,0,0,0,11948,02/13/2025,12/31/2025,2389912,02/13/2025,,8869,MANUAL
0403424-2024-0009744,R,01/14/2025,2025,1,4,3398,0,0,0,3398,01/21/2025,12/31/2025,9979214,01/21/2025,,8870,MANUAL
0403424-2024-0009746,R,01/02/2025,2025,1,4,36289,0,0,0,36289,01/04/2025,12/31/2025,4864824,01/02/2025,,8872,MANUAL
0403424-2024-0009748,R,01/30/2025,2025,1,4,2798,0,0,0,2798,01/17/2025,12/31/2025,9966081,01/16/2025,,8874,MANUAL
0403424-2025-0009750,N,01/23/2025,2025,1,4,2428,0,0,0,2428,01/18/2025,12/31/2025,9939471,01/18/2025,,8876,MANUAL
0403424-2025-0009751,N,01/20/2025,2025,1,4,22098,0,0,0,22098,01/20/2025,12/31/2025,9963202,01/20/2025,,8877,MANUAL
0403424-2024-0009752,R,01/14/2025,2025,1,4,9988,0,0,0,9988,01/18/2025,12/31/2025,9962264,01/14/2025,,8878,MANUAL
0403424-2024-0009754,R,01/09/2025,2025,1,4,3048,0,0,0,3048,01/08/2025,12/31/2025,9946757,01/08/2025,,8880,MANUAL
0403424-2025-0009755,N,01/06/2025,2025,1,4,3468,0,0,0,3468,01/21/2025,12/31/2025,9944827,01/20/2025,,8881,MANUAL
0403424-2024-0009756,R,01/14/2025,2025,1,4,2775.5,0,0,0,2775.5,01/04/2025,12/31/2025,7060148,01/02/2025,,8882,MANUAL
0403424-2024-0009757,R,01/27/2025,2025,1,4,2698,0,0,0,2698,02/05/2025,12/31/2025,2389761,02/05/2025,,8883,MANUAL
0403424-2024-0009758,R,01/04/2025,2025,1,4,3298,0,0,0,3298,01/04/2025,12/31/2025,5812639,01/04/2025,,8884,MANUAL
0403424-2025-0009759,N,02/04/2025,2025,1,4,3428,0,0,0,3428,01/21/2025,12/31/2025,9944826,01/20/2025,,8885,MANUAL
0403424-2024-0009762,R,01/08/2025,2025,1,4,10078,0,0,0,10078,01/08/2025,12/31/2025,9946752,01/08/2025,,8888,MANUAL
0403424-2025-0009763,N,01/28/2025,2025,1,4,4595.5,0,0,0,4595.5,01/25/2025,12/31/2025,2372747,01/25/2025,,8889,MANUAL
0403424-2024-0009764,R,01/24/2025,2025,1,4,17908,0,0,0,17908,01/07/2025,12/31/2025,7060280,01/07/2025,,8890,MANUAL
0403424-2024-0009765,R,01/09/2025,2025,1,4,7656,0,0,0,7656,01/07/2025,12/31/2025,7060279,01/07/2025,,8891,MANUAL
0403424-2024-0009766,R,01/16/2025,2025,1,1,187682.68,0,0,0,187682.68,01/20/2025,12/31/2025,9962459,01/17/2025,,8892,MANUAL
0403424-2024-0009766,R,01/16/2025,2025,2,2,75186.34,0,0,0,75186.34,01/20/2025,12/31/2025,1396874,04/10/2025,,8892,MANUAL
0403424-2024-0009767,R,04/22/2025,2025,1,4,5088,0,0,0,5088,01/03/2025,12/31/2025,4864854,01/03/2025,,8893,MANUAL
0403424-2025-0009768,N,01/03/2025,2025,1,4,3196,0,0,0,3196,01/20/2025,12/31/2025,5457888,01/18/2025,,8894,MANUAL
0403424-2024-0009770,R,01/13/2025,2025,1,4,2848,0,0,0,2848,02/06/2025,12/31/2025,2402481,02/06/2025,,8896,MANUAL
0403424-2024-0009771,R,01/31/2025,2025,1,4,6398,0,0,0,6398,01/31/2025,12/31/2025,2387400,01/31/2025,,8897,MANUAL
0403424-2025-0009772,N,01/28/2025,2025,1,4,4328,0,0,0,4328,01/30/2025,12/31/2025,2379513,01/30/2025,,8898,MANUAL
0403424-2024-0009773,R,01/18/2025,2025,1,4,3148,0,0,0,3148,01/04/2025,12/31/2025,5457494,01/02/2025,,8899,MANUAL
0403424-2024-0009775,R,01/10/2025,2025,1,4,3051,0,0,0,3051,01/11/2025,12/31/2025,9963333,01/10/2025,,8901,MANUAL
0403424-2025-0009776,N,01/18/2025,2025,1,4,5568,0,0,0,5568,01/24/2025,12/31/2025,9963153,01/18/2025,,8902,MANUAL
0403424-2024-0009777,R,01/07/2025,2025,1,4,19148,0,0,0,19148,01/09/2025,12/31/2025,9945056,01/07/2025,,8903,MANUAL
0403424-2024-0009778,R,01/30/2025,2025,1,4,4883,0,0,0,4883,01/30/2025,12/31/2025,2371985,01/30/2025,,8904,MANUAL
0403424-2024-0009779,R,01/06/2025,2025,1,4,3518,0,0,0,3518,01/31/2025,12/31/2025,2387437,01/31/2025,,8905,MANUAL
0403424-2024-0009780,R,01/25/2025,2025,1,4,8123,0,0,0,8123,01/25/2025,12/31/2025,2379254,01/25/2025,,8906,MANUAL
0403424-2025-0009781,N,01/04/2025,2025,1,4,5528,0,0,0,5528,01/30/2025,12/31/2025,9979238,01/21/2025,,8907,MANUAL
0403424-2024-0009783,R,02/04/2025,2025,1,4,4898,0,0,0,4898,01/04/2025,12/31/2025,5812666,01/04/2025,,8909,MANUAL
0403424-2024-0009784,R,01/16/2025,2025,1,4,6248,0,0,0,6248,01/30/2025,12/31/2025,2379590,01/30/2025,,8910,MANUAL
0403424-2025-0009785,N,01/20/2025,2025,1,4,19266,0,0,0,19266,01/21/2025,12/31/2025,9944812,01/20/2025,,8911,MANUAL
0403424-2024-0009786,R,01/23/2025,2025,1,4,4206,0,0,0,4206,01/20/2025,12/31/2025,9944840,01/20/2025,,8912,MANUAL
0403424-2024-0009787,R,06/09/2025,2025,1,4,4232.5,0,0,0,4232.5,06/09/2025,12/31/2025,1445282,06/09/2025,,8913,MANUAL
0403424-2024-0009789,R,02/03/2025,2025,1,4,16598,0,0,0,16598,01/04/2025,12/31/2025,4864867,01/03/2025,,8915,MANUAL
0403424-2025-0009790,N,01/24/2025,2025,1,4,19665.56,0,0,0,19665.56,01/22/2025,12/31/2025,9963822,01/18/2025,,8916,MANUAL
0403424-2024-0009791,R,01/09/2025,2025,1,4,15698,0,0,0,15698,01/11/2025,12/31/2025,9946952,01/11/2025,,8917,MANUAL
0403424-2024-0009792,R,02/12/2025,2025,1,4,3748,0,0,0,3748,01/09/2025,12/31/2025,9946823,01/09/2025,,8918,MANUAL
0403424-2024-0009793,R,01/08/2025,2025,1,4,5333,0,0,0,5333,01/21/2025,12/31/2025,9979240,01/21/2025,,8919,MANUAL
0403424-2025-0009794,N,01/28/2025,2025,1,4,2878,0,0,0,2878,01/21/2025,12/31/2025,9979191,01/21/2025,,8920,MANUAL
0403424-2024-0009795,R,01/24/2025,2025,1,4,5728,0,0,0,5728,01/25/2025,12/31/2025,2372689,01/24/2025,,8921,MANUAL
0403424-2024-0009796,R,01/28/2025,2025,1,4,3048,0,0,0,3048,01/18/2025,12/31/2025,9963379,01/11/2025,,8922,MANUAL
0403424-2024-0009797,R,01/31/2025,2025,1,4,4548,0,0,0,4548,01/04/2025,12/31/2025,5454715,01/04/2025,,8923,MANUAL
0403424-2025-0009798,N,01/20/2025,2025,1,4,2598,0,0,0,2598,01/28/2025,12/31/2025,9963250,01/20/2025,,8924,MANUAL
0403424-2024-0009799,R,01/20/2025,2025,1,4,4542,0,0,0,4542,01/24/2025,12/31/2025,2369232,01/23/2025,,8925,MANUAL
0403424-2024-0009800,R,01/27/2025,2025,1,4,18616.6,0,0,0,18616.6,01/27/2025,12/31/2025,2379319,01/27/2025,,8926,MANUAL
0403424-2024-0009801,R,01/30/2025,2025,1,4,3936,0,0,0,3936,01/17/2025,12/31/2025,9962492,01/17/2025,,8927,MANUAL
